#node	identifier	category	term ID	term description
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000315	Abnormality of the orbital region
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000316	Hypertelorism
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000340	Sloping forehead
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000347	Micrognathia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000356	Abnormality of the outer ear
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000358	Posteriorly rotated ears
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000363	Abnormal earlobe morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000364	Hearing abnormality
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000365	Hearing impairment
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000366	Abnormality of the nose
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000368	Low-set, posteriorly rotated ears
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000369	Low-set ears
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000377	Abnormality of the pinna
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000385	Small earlobe
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000395	Prominent antihelix
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000431	Wide nasal bridge
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000463	Anteverted nares
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000478	Abnormality of the eye
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000534	Abnormal eyebrow morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000539	Abnormality of refraction
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000545	Myopia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000574	Thick eyebrow
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000587	Abnormality of the optic nerve
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000598	Abnormality of the ear
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000606	Abnormality of the periorbital region
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000648	Optic atrophy
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000707	Abnormality of the nervous system
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000765	Abnormal thorax morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000766	Abnormal sternum morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000767	Pectus excavatum
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000811	Abnormal external genitalia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000879	Short sternum
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000924	Abnormality of the skeletal system
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000925	Abnormality of the vertebral column
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000929	Abnormal skull morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000951	Abnormality of the skin
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000954	Single transverse palmar crease
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0000961	Cyanosis
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001005	Dermatological manifestations of systemic disorders
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001018	Abnormal palmar dermatoglyphics
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001098	Abnormal fundus morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001155	Abnormality of the hand
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001159	Syndactyly
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001161	Hand polydactyly
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001167	Abnormality of finger
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001249	Intellectual disability
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001250	Seizure
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001252	Hypotonia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001263	Global developmental delay
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001273	Abnormal corpus callosum morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001288	Gait disturbance
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001290	Generalized hypotonia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001320	Cerebellar vermis hypoplasia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001321	Cerebellar hypoplasia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001507	Growth abnormality
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001508	Failure to thrive
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001510	Growth delay
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001511	Intrauterine growth retardation
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001574	Abnormality of the integument
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001595	Abnormal hair morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001626	Abnormality of the cardiovascular system
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001627	Abnormal heart morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001631	Atrial septal defect
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001636	Tetralogy of Fallot
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001671	Abnormal cardiac septum morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001710	Conotruncal defect
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001760	Abnormal foot morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001762	Talipes equinovarus
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001838	Rocker bottom foot
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001871	Abnormality of blood and blood-forming tissues
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001883	Talipes
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0001978	Extramedullary hematopoiesis
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002011	Morphological central nervous system abnormality
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002071	Abnormality of extrapyramidal motor function
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002086	Abnormality of the respiratory system
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002088	Abnormal lung morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002089	Pulmonary hypoplasia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002104	Apnea
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002136	Broad-based gait
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002242	Abnormal intestine morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002244	Abnormality of the small intestine
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002246	Abnormal duodenum morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002500	Abnormal cerebral white matter morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002597	Abnormality of the vasculature
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002624	Abnormal venous morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002650	Scoliosis
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002683	Abnormality of the calvaria
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002793	Abnormal pattern of respiration
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002813	Abnormality of limb bone morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002814	Abnormality of the lower limb
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002817	Abnormality of the upper limb
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002818	Abnormality of the radius
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002973	Abnormality of the forearm
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0002984	Hypoplasia of the radius
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0003011	Abnormality of the musculature
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0003026	Short long bone
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0003808	Abnormal muscle tone
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0004275	Duplication of hand bones
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0004323	Abnormality of body weight
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0004325	Decreased body weight
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0004329	Abnormal posterior eye segment morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0004492	Widely patent fontanelles and sutures
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0005120	Abnormal cardiac atrium morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0005301	Persistent left superior vena cava
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0005345	Abnormal vena cava morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0005918	Abnormal finger phalanx morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0005922	Abnormal hand morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006101	Finger syndactyly
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006191	Deep palmar crease
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006434	Hypoplasia of proximal radius
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006477	Abnormality of the alveolar ridges
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006496	Aplasia/hypoplasia involving bones of the upper limbs
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006501	Aplasia/Hypoplasia of the radius
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006503	Aplasia/hypoplasia involving forearm bones
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006711	Aplasia/Hypoplasia involving bones of the thorax
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0006714	Aplasia/Hypoplasia of the sternum
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0007360	Aplasia/Hypoplasia of the cerebellum
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0007477	Abnormal dermatoglyphics
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0008365	Abnormal talus morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0008551	Microtia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0008771	Aplasia/Hypoplasia of the ear
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0008772	Aplasia/Hypoplasia of the external ear
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009085	Alveolar ridge overgrowth
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009115	Aplasia/hypoplasia involving the skeleton
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009121	Abnormal axial skeleton morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009122	Aplasia/hypoplasia affecting bones of the axial skeleton
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009142	Duplication of bones involving the upper extremities
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009738	Abnormal antihelix morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009815	Aplasia/hypoplasia of the extremities
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009821	Forearm undergrowth
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009824	Upper limb undergrowth
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009826	Limb undergrowth
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009891	Underdeveloped supraorbital ridges
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009906	Aplasia/Hypoplasia of the earlobes
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0009997	Duplication of phalanx of hand
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0010442	Polydactyly
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0010461	Abnormality of the male genitalia
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0010490	Abnormality of the palmar creases
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0010537	Wide cranial sutures
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0010674	Abnormality of the curvature of the vertebral column
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0010720	Abnormal hair pattern
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0010944	Abnormal renal pelvis morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0010946	Dilatation of the renal pelvis
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011024	Abnormality of the gastrointestinal tract
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011121	Abnormality of skin morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011138	Abnormality of skin adnexa morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011297	Abnormal digit morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011314	Abnormality of long bone morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011328	Abnormality of fontanelles
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011329	Abnormality of cranial sutures
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011354	Generalized abnormality of skin
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011356	Regional abnormality of skin
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011442	Abnormal central motor function
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011445	Athetoid cerebral palsy
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011446	Abnormality of higher mental function
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011804	Abnormal muscle physiology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011821	Abnormality of facial skeleton
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011842	Abnormal skeletal morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011844	Abnormal appendicular skeleton morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0011994	Abnormal atrial septum morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012210	Abnormal renal morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012243	Abnormal reproductive system morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012443	Abnormality of brain morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012638	Abnormal nervous system physiology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012718	Morphological abnormality of the gastrointestinal tract
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012725	Cutaneous syndactyly
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012745	Short palpebral fissure
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012758	Neurodevelopmental delay
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012759	Neurodevelopmental abnormality
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0012795	Abnormality of the optic disc
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0025015	Abnormal vascular morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0025031	Abnormality of the digestive system
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0025575	Abnormal superior vena cava morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0030084	Clinodactyly
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0030669	Abnormal ocular adnexa morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0030680	Abnormality of cardiovascular system morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0030791	Abnormal jaw morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0030809	Abnormal tongue morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0030962	Abnormal morphology of the great vessels
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0031703	Abnormal ear morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0031816	Abnormal oral morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0032039	Abnormality of the ocular adnexa
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0033353	Abnormal blood vessel morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0040064	Abnormality of limbs
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0040068	Abnormality of limb bone
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0040070	Abnormal upper limb bone morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0040072	Abnormality of forearm bone
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0040073	Abnormal forearm bone morphology
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0040211	Abnormal skin morphology of the palm
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0045009	Abnormal morphology of the radius
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0045060	Aplasia/hypoplasia involving bones of the extremities
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0100021	Cerebral palsy
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0100022	Abnormality of movement
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0100259	Postaxial polydactyly
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0100538	Abnormality of the supraorbital ridges
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0100543	Cognitive impairment
RBM10	9606.ENSP00000328848	Monarch HPO	HP:0100871	Abnormality of the palm
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:109011	Non-syndromic limb malformation
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:183524	Rare genetic bone disease
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:183530	Rare genetic developmental defect during embryogenesis
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:183536	Genetic congenital limb malformation
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:404568	Dysostosis of genetic origin
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:404571	Dysostosis of genetic origin with limb anomaly as a major feature
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:404584	Rare genetic bone development disorder
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:90025	Syndactyly
RBM10	9606.ENSP00000328848	Monarch HPO	Orphanet:93458	Non-syndromic polydactyly, syndactyly and/or hyperphalangy
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0007	Acetylation
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0025	Alternative splicing
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0479	Metal-binding
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0488	Methylation
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0507	mRNA processing
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0508	mRNA splicing
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0539	Nucleus
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0597	Phosphoprotein
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0621	Polymorphism
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0677	Repeat
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0694	RNA-binding
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0862	Zinc
RBM10	9606.ENSP00000328848	UniProt Keywords	KW-0863	Zinc-finger
RBM10	9606.ENSP00000328848	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
RBM10	9606.ENSP00000328848	Pfam	PF00641	Zn-finger in Ran binding protein and others
RBM10	9606.ENSP00000328848	Pfam	PF01585	G-patch domain
RBM10	9606.ENSP00000328848	Pfam	PF12656	G-patch domain
RBM10	9606.ENSP00000328848	InterPro	IPR000467	G-patch domain
RBM10	9606.ENSP00000328848	InterPro	IPR000504	RNA recognition motif domain
RBM10	9606.ENSP00000328848	InterPro	IPR001876	Zinc finger, RanBP2-type
RBM10	9606.ENSP00000328848	InterPro	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily
RBM10	9606.ENSP00000328848	InterPro	IPR013087	Zinc finger C2H2-type
RBM10	9606.ENSP00000328848	InterPro	IPR033095	RNA-binding protein 10
RBM10	9606.ENSP00000328848	InterPro	IPR034992	RNA-binding protein 10, RNA recognition motif 2
RBM10	9606.ENSP00000328848	InterPro	IPR035618	RBM10, OCRE domain
RBM10	9606.ENSP00000328848	InterPro	IPR035979	RNA-binding domain superfamily
RBM10	9606.ENSP00000328848	InterPro	IPR036443	Zinc finger, RanBP2-type superfamily
RBM10	9606.ENSP00000328848	InterPro	IPR041591	OCRE domain
RBM10	9606.ENSP00000328848	SMART	SM00355	Zinc finger
RBM10	9606.ENSP00000328848	SMART	SM00360	RNA recognition motif
RBM10	9606.ENSP00000328848	SMART	SM00443	Glycine rich nucleic binding domain
RBM10	9606.ENSP00000328848	SMART	SM00547	Zinc finger domain
RBM14	9606.ENSP00000311747	GO Process	GO:0000226	Microtubule cytoskeleton organization
RBM14	9606.ENSP00000311747	GO Process	GO:0002218	Activation of innate immune response
RBM14	9606.ENSP00000311747	GO Process	GO:0002253	Activation of immune response
RBM14	9606.ENSP00000311747	GO Process	GO:0002376	Immune system process
RBM14	9606.ENSP00000311747	GO Process	GO:0002682	Regulation of immune system process
RBM14	9606.ENSP00000311747	GO Process	GO:0002684	Positive regulation of immune system process
RBM14	9606.ENSP00000311747	GO Process	GO:0002831	Regulation of response to biotic stimulus
RBM14	9606.ENSP00000311747	GO Process	GO:0002833	Positive regulation of response to biotic stimulus
RBM14	9606.ENSP00000311747	GO Process	GO:0006325	Chromatin organization
RBM14	9606.ENSP00000311747	GO Process	GO:0006355	Regulation of transcription, dna-templated
RBM14	9606.ENSP00000311747	GO Process	GO:0006357	Regulation of transcription by rna polymerase ii
RBM14	9606.ENSP00000311747	GO Process	GO:0006464	Cellular protein modification process
